unitid,FIPS,county_name,city,state,zip,latitude,longitude,date,week,admission_rate,number_students,TotalCount,TotalCountWeekly,TotalConfirmedPositive,TotalConfirmedPositiveWeekly,TotalPositivityRate,TotalPositivityRateWeekly
139658,13089,DeKalb County,Atlanta,GA,30322,33.790183,-84.325512,15nov2020,3165,.1852,6975,34857,2449,284,32,.8147574375304816,1.306655777868518
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,13sep2020,3156,.4863,29474,7197,3230,397,269,5.516187300263999,8.328173374613003
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,20sep2020,3157,.4863,29474,8336,1139,467,70,5.602207293666027,6.145741878841089
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,27sep2020,3158,.4863,29474,9336,1000,496,29,5.312767780634105,2.9
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,04oct2020,3159,.4863,29474,10536,1200,512,16,4.859529233105543,1.333333333333333
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,11oct2020,3160,.4863,29474,12480,1944,540,28,4.326923076923077,1.440329218106996
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,18oct2020,3161,.4863,29474,14509,2029,565,25,3.894134675029292,1.232134056185313
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,25oct2020,3162,.4863,29474,16477,1968,590,25,3.58074892274079,1.270325203252032
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,01nov2020,3163,.4863,29474,18585,2108,623,33,3.352165725047081,1.565464895635674
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,08nov2020,3164,.4863,29474,20810,2225,654,31,3.142719846227775,1.393258426966292
139959,13059,Clarke County,Athens,GA,30602,33.956262,-83.374039,15nov2020,3165,.4863,29474,23354,2544,678,24,2.903142930547229,.9433962264150944
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,20sep2020,3157,.6681,4598,1207,317,274,52,22.70091135045567,16.40378548895899
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,27sep2020,3158,.6681,4598,1463,256,318,44,21.73615857826384,17.1875
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,04oct2020,3159,.6681,4598,1723,260,326,8,18.92048752176436,3.076923076923077
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,11oct2020,3160,.6681,4598,2003,280,334,8,16.67498751872192,2.857142857142857
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,18oct2020,3161,.6681,4598,2259,256,339,5,15.0066401062417,1.953125
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,25oct2020,3162,.6681,4598,2534,275,347,8,13.69376479873717,2.909090909090909
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,01nov2020,3163,.6681,4598,2770,236,353,6,12.74368231046931,2.542372881355933
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,08nov2020,3164,.6681,4598,3041,271,371,18,12.19993423216047,6.642066420664207
143358,17143,Peoria County,Peoria,IL,61625-0001,40.696896,-89.616786,15nov2020,3165,.6681,4598,3349,308,393,22,11.73484622275306,7.142857142857142
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,13sep2020,3156,.5531,4631,2205,495,140,30,6.349206349206349,6.060606060606061
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,20sep2020,3157,.5531,4631,2330,125,182,42,7.811158798283262,33.6
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,27sep2020,3158,.5531,4631,2437,107,223,41,9.150594993844893,38.31775700934579
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,04oct2020,3159,.5531,4631,2769,332,272,49,9.823040808956302,14.75903614457831
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,11oct2020,3160,.5531,4631,3006,237,305,33,10.14637391882901,13.92405063291139
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,18oct2020,3161,.5531,4631,3026,300,357,52,11.79775280898876,17.33333333333334
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,25oct2020,3162,.5531,4631,3095,69,367,10,11.8578352180937,14.49275362318841
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,01nov2020,3163,.5531,4631,3282,187,382,15,11.63924436319317,8.021390374331551
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,08nov2020,3164,.5531,4631,3384,102,412,30,12.17494089834515,29.41176470588236
144892,17029,Coles County,Charleston,IL,61920,39.479843,-88.175658,15nov2020,3165,.5531,4631,3589,205,445,33,12.39899693507941,16.09756097560976
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,13sep2020,3156,.7554999999999999,20435,11242,2367,46,5,.4091798612346558,.2112378538234051
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,20sep2020,3157,.7554999999999999,20435,13880,2600,74,28,.5331412103746398,1.076923076923077
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,27sep2020,3158,.7554999999999999,20435,16961,3067,88,14,.5188373327044397,.4564721225953701
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,04oct2020,3159,.7554999999999999,20435,17307,3600,111,23,.6413589876928411,.638888888888889
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,11oct2020,3160,.7554999999999999,20435,20794,3470,131,20,.6299894200250072,.5763688760806917
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,18oct2020,3161,.7554999999999999,20435,25182,1100,138,7,.5480104836788182,.6363636363636364
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,25oct2020,3162,.7554999999999999,20435,26496,1314,140,2,.5283816425120773,.15220700152207
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,01nov2020,3163,.7554999999999999,20435,30232,3736,197,57,.651627414659963,1.525695931477516
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,08nov2020,3164,.7554999999999999,20435,33992,3760,272,75,.8001882795951989,1.99468085106383
145600,17031,Cook County,Chicago,IL,60607,41.871837,-87.650503,15nov2020,3165,.7554999999999999,20435,39101,5109,383,111,.9795145904196824,2.172636523781562
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,13sep2020,3156,.6216,32974,294526,56346,1984,208,.6736247394118007,.3691477655911689
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,20sep2020,3157,.6216,32974,348366,53840,2192,135,.6292232881509677,.2507429420505201
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,27sep2020,3158,.6216,32974,408062,59696,2327,382,.5702564806328451,.6399088716161887
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,04oct2020,3159,.6216,32974,466390,58328,2709,93,.5808443577263663,.1594431490879166
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,11oct2020,3160,.6216,32974,523449,57059,2802,176,.5352957021600958,.3084526542701415
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,18oct2020,3161,.6216,32974,574236,50787,2978,71,.5186021078441616,.1397995550042334
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,25oct2020,3162,.6216,32974,630301,56065,3085,107,.489448691974152,.1908499063586908
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,01nov2020,3163,.6216,32974,693380,63079,3304,219,.4765063889930485,.3471836902931245
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,08nov2020,3164,.6216,32974,750966,57586,3652,348,.48630696995603,.6043135484319105
145637,17019,Champaign County,Champaign,IL,61820-5711,40.104718,-88.229114,15nov2020,3165,.6216,32974,815205,64239,3942,290,.4835593501021216,.4514391568984573
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,13sep2020,3156,.6792,11727,771,251,6,1,.7782101167315175,.398406374501992
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,20sep2020,3157,.6792,11727,954,183,8,2,.8385744234800839,1.092896174863388
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,27sep2020,3158,.6792,11727,1337,383,10,2,.7479431563201197,.5221932114882507
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,04oct2020,3159,.6792,11727,1609,272,15,5,.9322560596643878,1.838235294117647
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,11oct2020,3160,.6792,11727,1888,279,18,3,.9533898305084746,1.075268817204301
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,18oct2020,3161,.6792,11727,2189,301,21,3,.9593421653723162,.9966777408637874
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,25oct2020,3162,.6792,11727,2582,393,30,9,1.161890007745933,2.290076335877862
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,01nov2020,3163,.6792,11727,3060,478,58,28,1.895424836601307,5.857740585774058
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,08nov2020,3164,.6792,11727,3539,479,95,37,2.684374116982198,7.724425887265135
146719,17031,Cook County,Chicago,IL,60660,42.000765,-87.65687200000001,15nov2020,3165,.6792,11727,3995,456,150,55,3.754693366708386,12.06140350877193
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,13sep2020,3156,.5438,12761,1254,638,23,17,1.834130781499203,2.664576802507837
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,20sep2020,3157,.5438,12761,1912,658,56,33,2.928870292887029,5.015197568389058
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,27sep2020,3158,.5438,12761,2487,575,60,4,2.41254523522316,.6956521739130435
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,04oct2020,3159,.5438,12761,3012,525,69,9,2.290836653386454,1.714285714285714
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,11oct2020,3160,.5438,12761,3728,716,77,8,2.065450643776824,1.11731843575419
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,18oct2020,3161,.5438,12761,4150,422,100,23,2.409638554216868,5.450236966824645
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,25oct2020,3162,.5438,12761,4901,751,125,25,2.550499897980004,3.328894806924101
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,01nov2020,3163,.5438,12761,5608,707,136,11,2.425106990014266,1.555869872701556
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,08nov2020,3164,.5438,12761,6114,506,148,12,2.420673863264638,2.371541501976284
147703,17037,DeKalb County,Dekalb,IL,60115-2828,41.933869,-88.766428,15nov2020,3165,.5438,12761,6853,739,156,8,2.276375310083175,1.08254397834912
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,27sep2020,3158,.0847,8451,19378,3913,129,14,.6657033749612964,.3577817531305904
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,04oct2020,3159,.0847,8451,21626,2248,146,17,.6751132895588643,.7562277580071174
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,11oct2020,3160,.0847,8451,28565,6939,157,11,.5496236653246981,.1585242830379017
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,18oct2020,3161,.0847,8451,33461,4896,179,22,.5349511371447356,.4493464052287581
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,25oct2020,3162,.0847,8451,35680,2219,203,24,.5689461883408071,1.081568273997296
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,01nov2020,3163,.0847,8451,40550,4870,242,39,.5967940813810111,.8008213552361396
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,08nov2020,3164,.0847,8451,46830,6280,279,37,.5957719410634209,.5891719745222931
147767,17031,Cook County,Evanston,IL,60208,42.050356,-87.679858,15nov2020,3165,.0847,8451,52926,6096,342,63,.6461852397687337,1.033464566929134
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,13sep2020,3156,.6478,15529,621,45,310,0,49.9194847020934,0
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,20sep2020,3157,.6478,15529,676,55,311,1,46.00591715976331,1.818181818181818
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,27sep2020,3158,.6478,15529,730,54,313,2,42.87671232876713,3.703703703703703
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,04oct2020,3159,.6478,15529,769,39,319,6,41.48244473342002,15.38461538461539
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,11oct2020,3160,.6478,15529,815,46,324,5,39.75460122699386,10.8695652173913
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,18oct2020,3161,.6478,15529,887,72,328,4,36.97857948139797,5.555555555555555
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,25oct2020,3162,.6478,15529,928,41,343,15,36.96120689655172,36.58536585365854
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,01nov2020,3163,.6478,15529,990,62,351,8,35.45454545454545,12.90322580645161
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,08nov2020,3164,.6478,15529,1023,33,356,5,34.79960899315738,15.15151515151515
150136,18035,Delaware County,Muncie,IN,47306,40.203431,-85.409043,15nov2020,3165,.6478,15529,1108,85,371,15,33.48375451263538,17.64705882352941
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,13sep2020,3156,.6783,4553,5634,185,105,1,1.863684771033014,.5405405405405406
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,20sep2020,3157,.6783,4553,5916,282,109,4,1.842461122379986,1.418439716312057
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,27sep2020,3158,.6783,4553,6079,163,115,6,1.891758512913308,3.680981595092025
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,04oct2020,3159,.6783,4553,6700,621,118,3,1.761194029850746,.4830917874396135
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,11oct2020,3160,.6783,4553,7000,300,132,14,1.885714285714286,4.666666666666667
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,18oct2020,3161,.6783,4553,7438,438,158,26,2.124226942726539,5.93607305936073
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,25oct2020,3162,.6783,4553,7755,317,163,5,2.10186976144423,1.577287066246057
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,01nov2020,3163,.6783,4553,8098,343,172,9,2.123981229933317,2.623906705539359
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,08nov2020,3164,.6783,4553,8597,499,190,18,2.210073281377225,3.607214428857715
150163,18097,Marion County,Indianapolis,IN,46208,39.8374,-86.172167,15nov2020,3165,.6783,4553,9096,499,249,59,2.737467018469657,11.82364729458918
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,13sep2020,3156,.1771,8568,17122,1899,669,38,3.907253825487677,2.001053185887309
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,20sep2020,3157,.1771,8568,19498,2376,701,32,3.595240537491025,1.346801346801347
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,27sep2020,3158,.1771,8568,24105,4607,746,45,3.094793611283966,.9767744736270891
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,04oct2020,3159,.1771,8568,29011,4906,784,38,2.702423218779084,.7745617611088463
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,11oct2020,3160,.1771,8568,35012,6001,839,55,2.396321261281846,.9165139143476088
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,18oct2020,3161,.1771,8568,43039,8027,931,92,2.1631543483817,1.146131805157593
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,25oct2020,3162,.1771,8568,50309,7270,1014,83,2.015543938460315,1.141678129298487
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,01nov2020,3163,.1771,8568,60131,9822,1149,135,1.910828025477707,1.374465485644472
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,08nov2020,3164,.1771,8568,68706,8575,1355,206,1.972171280528629,2.402332361516035
152080,18141,St. Joseph County,Notre Dame,IN,46556,41.703058,-86.23895899999999,15nov2020,3165,.1771,8568,75638,6932,1579,224,2.087575028424866,3.231390652048471
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,13sep2020,3156,.8532,3447,444,120,46,5,10.36036036036036,4.166666666666666
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,20sep2020,3157,.8532,3447,578,134,53,7,9.16955017301038,5.223880597014925
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,27sep2020,3158,.8532,3447,713,135,54,1,7.573632538569425,.7407407407407408
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,04oct2020,3159,.8532,3447,808,95,57,3,7.054455445544554,3.157894736842105
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,11oct2020,3160,.8532,3447,1146,338,64,7,5.584642233856894,2.071005917159764
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,18oct2020,3161,.8532,3447,1365,219,73,9,5.347985347985348,4.10958904109589
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,25oct2020,3162,.8532,3447,1569,204,73,0,4.652644996813257,0
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,01nov2020,3163,.8532,3447,1733,164,79,6,4.558568955568378,3.658536585365853
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,08nov2020,3164,.8532,3447,2089,356,121,42,5.792245093346099,11.79775280898876
155025,20111,Lyon County,Emporia,KS,66801-5415,38.414784,-96.17902100000001,15nov2020,3165,.8532,3447,2525,436,185,64,7.326732673267326,14.67889908256881
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,13sep2020,3156,.9340000000000001,17611,4901,811,699,104,14.26239542950418,12.82367447595561
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,20sep2020,3157,.9340000000000001,17611,5733,832,771,72,13.44845630559916,8.653846153846153
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,27sep2020,3158,.9340000000000001,17611,6473,740,811,40,12.52896647613162,5.405405405405405
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,04oct2020,3159,.9340000000000001,17611,7308,739,852,35,11.65845648604269,4.736129905277402
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,11oct2020,3160,.9340000000000001,17611,8245,937,870,18,10.55184960582171,1.92102454642476
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,18oct2020,3161,.9340000000000001,17611,9065,820,888,18,9.795918367346939,2.195121951219512
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,25oct2020,3162,.9340000000000001,17611,9872,807,904,16,9.157212317666126,1.982651796778191
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,01nov2020,3163,.9340000000000001,17611,10723,851,945,41,8.812832229786441,4.81786133960047
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,08nov2020,3164,.9340000000000001,17611,11809,1086,1057,112,8.950800237107291,10.31307550644567
155399,20161,Riley County,Manhattan,KS,66506,39.188648,-96.58107699999999,15nov2020,3165,.9340000000000001,17611,12986,1177,1183,126,9.109810565224087,10.70518266779949
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,13sep2020,3156,.965,11148,1594,45,38,1,2.383939774153074,2.222222222222222
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,20sep2020,3157,.965,11148,1626,32,39,1,2.398523985239852,3.125
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,27sep2020,3158,.965,11148,1676,50,47,8,2.804295942720763,16
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,04oct2020,3159,.965,11148,1718,42,52,5,3.026775320139697,11.9047619047619
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,11oct2020,3160,.965,11148,1762,44,55,3,3.121452894438138,6.818181818181817
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,18oct2020,3161,.965,11148,1806,44,62,7,3.433001107419712,15.90909090909091
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,25oct2020,3162,.965,11148,1847,41,70,8,3.789929615592853,19.51219512195122
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,01nov2020,3163,.965,11148,1916,69,87,17,4.54070981210856,24.63768115942029
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,08nov2020,3164,.965,11148,2004,88,106,19,5.289421157684631,21.59090909090909
156125,20173,Sedgwick County,Wichita,KS,67260-0124,37.718882,-97.292361,15nov2020,3165,.965,11148,2347,343,149,43,6.348530038346825,12.53644314868805
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,13sep2020,3156,.9448,21746,29689,700,1033,130,3.47940314594631,18.57142857142857
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,20sep2020,3157,.9448,21746,30539,850,1205,172,3.945774255869544,20.23529411764706
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,27sep2020,3158,.9448,21746,32269,1730,1400,195,4.338529238588118,11.27167630057803
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,04oct2020,3159,.9448,21746,32960,691,1473,73,4.469053398058252,10.5643994211288
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,11oct2020,3160,.9448,21746,34707,1747,1585,112,4.566802086034517,6.410990269032628
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,18oct2020,3161,.9448,21746,35754,1047,1657,72,4.634446495497007,6.876790830945559
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,25oct2020,3162,.9448,21746,36406,652,1684,27,4.625611162995111,4.141104294478527
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,01nov2020,3163,.9448,21746,36847,441,1716,32,4.65709555730453,7.256235827664399
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,08nov2020,3164,.9448,21746,38235,1388,1849,133,4.835883352948868,9.582132564841499
157085,21067,Fayette County,Lexington,KY,40506-0032,38.038911,-84.50474699999999,15nov2020,3165,.9448,21746,40376,2141,2118,269,5.245690509213394,12.56422232601588
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,13sep2020,3156,.7243000000000001,14488,21097,5439,315,77,1.493103284827227,1.415701415701416
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,20sep2020,3157,.7243000000000001,14488,23578,2481,372,57,1.577741962846722,2.297460701330109
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,27sep2020,3158,.7243000000000001,14488,25735,2157,468,96,1.818535068972217,4.450625869262865
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,04oct2020,3159,.7243000000000001,14488,28897,3162,543,75,1.879087794580752,2.3719165085389
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,11oct2020,3160,.7243000000000001,14488,35128,6231,697,154,1.98417217034844,2.471513400738244
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,18oct2020,3161,.7243000000000001,14488,37000,1872,703,6,1.9,.3205128205128205
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,25oct2020,3162,.7243000000000001,14488,39260,2260,764,61,1.946001018848701,2.699115044247788
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,01nov2020,3163,.7243000000000001,14488,43842,4582,858,94,1.957027507869167,2.051505892623309
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,08nov2020,3164,.7243000000000001,14488,46045,2203,982,124,2.132696275382778,5.628688152519292
157289,21111,Jefferson County,Louisville,KY,40292-0001,38.216862,-85.760412,15nov2020,3165,.7243000000000001,14488,49579,3534,1149,167,2.317513463361504,4.725523486134692
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,27sep2020,3158,.7423,23468,6851,1000,466,65,6.801926726025398,6.5
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,04oct2020,3159,.7423,23468,8619,1768,516,50,5.986773407587887,2.828054298642534
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,11oct2020,3160,.7423,23468,9427,808,557,41,5.908560517662035,5.074257425742575
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,18oct2020,3161,.7423,23468,9922,495,568,11,5.724652287845192,2.222222222222222
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,25oct2020,3162,.7423,23468,10246,324,590,22,5.758344719890689,6.790123456790123
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,01nov2020,3163,.7423,23468,10866,620,615,25,5.659856432909995,4.032258064516129
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,08nov2020,3164,.7423,23468,12103,1237,639,24,5.279682723291746,1.940177849636217
159391,22033,East Baton Rouge Parish,Baton Rouge,LA,70803-2750,30.414986,-91.178921,15nov2020,3165,.7423,23468,12884,781,665,26,5.161440546414156,3.329065300896287
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,13sep2020,3156,.1733,7920,32476,8350,430,111,1.324054686537751,1.32934131736527
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,20sep2020,3157,.1733,7920,40876,8400,561,120,1.372443487621098,1.428571428571429
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,27sep2020,3158,.1733,7920,49505,8629,701,140,1.416018583981416,1.622435971723259
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,04oct2020,3159,.1733,7920,58982,9477,763,62,1.293615001186803,.6542154690302839
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,11oct2020,3160,.1733,7920,67606,8624,813,50,1.202555986155075,.5797773654916512
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,18oct2020,3161,.1733,7920,77814,10208,878,65,1.128331662682808,.6367554858934169
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,25oct2020,3162,.1733,7920,88586,10772,921,43,1.03966766757727,.3991830672112885
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,01nov2020,3163,.1733,7920,96738,8152,930,9,.9613595484711283,.1104023552502453
160755,22071,Orleans Parish,New Orleans,LA,70118-5698,29.940069,-90.12214400000001,08nov2020,3164,.1733,7920,108891,12153,1108,178,1.017531292760651,1.464658931950958
